participant_id,ID,healthy1,healthy2,healthy3,unhealthy,know_1,coresim_1,trust_1,caring_1,invest_1,satisfaction_1,alternatives_1,mutuality_1,interdependence_1,commitment_1,understanding_1,validation_1,selfact_1,physicalneeds_1,selfreg_1,sepIDs_1,physicalattraction_1,emotionalattraction_2,security_1,db_db1,db_db2,db_db3,db_db4,db_db5,db_db6,db_db7,db_db8,db_db9,db_db10,db_db11,db_db12,db_db13,db_db14,db_db15,db_db16,db_db17,db_db18,V43,db_db19,db_db20,db_db21,db_db22,ECR_ecr1,ECR_ecr2,ECR_ecr3,ECR_ecr4,ECR_ecr5,ECR_ecr6,ECR_ecr7,V55,ECR_ecr8,ECR_ecr9,SIS_SIS1,SIS_SIS2,SIS_SIS3,SIS_SIS4,race,sex,gender,orient,status,status_6_TEXT,length,exclusive,Live,Q40,V73,Q55_1,db_db_23,ECR_ECR_11,age,completed_date_time,CountryofBirth,CurrentCountryofResidence,EmploymentStatus,FirstLanguage,Nationality,StudentStatus,time_taken,SIS,ECR1,ECR2,ECR3,ECR4,ECR5,ECR6,ECR7,ECR8,ECR9,InsecureTotalMean,AvoidTotalMean,AnxiousTotalMean,AvoidxAnxious
5a046a880fff620001a6bb40,186,"loving, people are kind, get along most of the time - okay to argue occasionally. not constant fighting. trusting.",how the couple act toward each-other. what they say about each-other. body language when around each-other. other subtle hints,"'-Love
-Some jealousy but not too much
-care
-worry for eachother
-enjoyment
-occasional disagreement/argument","constant arguing
physical abuse
anger
time away from each other
unhappiness
",40,10,40,30,35,25,45,25,25,40,50,40,40,0,30,20,20,30,35,3,5,3,5,2,3,3,6,3,5,3,5,2,4,2,6,1,5,NA,3,5,2,4,7,7,6,7,1,1,2,NA,5,5,3,3,4,3,White British,1,Male,Straight,3,,40,1,2,,NA,27,2,2,21,22:56:31,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker, retired or disabled)",English,United Kingdom,Yes,604.085,3.25,1,1,2,1,1,1,2,5,5,2.111111111111111,1.1666666666666667,4,4.666666666666667
5a082bee517dfb00013db6ed,88,"A relationship between two people that is free from manipulation, where there is open communication and the two people support each other without malice or jealousy. They are genuinely happy for each others successes and wish only the best for the other.","Fewer arguments, good communication, no petty or mean comments, not controlling","Love 
Happiness 
Support without regulations or restrictions","Constant arguments, controlling behaviour, putting away from friends, violence",50,14,48,49,50,21,35,41,33,44,35,31,40,11,37,38,12,36,26,2,6,5,7,5,6,2,6,5,5,3,6,5,6,1,5,3,5,NA,3,5,3,5,7,6,7,6,2,3,3,NA,3,3,4,5,4,4,White British,2,Female,Straight,3,,4,1,2,,NA,27,2,6,21,22:25:12,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Yes,395.968,4.25,1,2,1,2,2,3,3,3,3,2.2222222222222223,1.8333333333333333,3,5.5
5a09ebdf087f2e0001eae39f,259,"strong communication, trust, and openness",if we had good communication and trust,i feel like any healthy relationship has an open concept. anything can be talked about. disagreements are handled in a civil manner.,if there were lots of negativity,35,19,50,42,37,33,33,49,19,33,31,24,24,10,25,31,45,25,5,3,6,3,7,3,6,2,7,3,6,3,7,2,3,1,7,2,5,NA,2,4,3,7,7,7,7,7,1,1,1,NA,1,1,4,4,4,4,white,2,female,straight,5,,72,1,1,,NA,27,2,6,26,23:10:47,United States,United States,Full-Time,English,United States,Yes,491.347,4,1,1,1,1,1,1,1,1,1,1,1,1,1
5a0a108dff266c0001d20031,33,"Mutual respect, shared values, equal",Able to be yourself,"putting their needs alongside your own, working as a team, feeling stronger together than as separate individuals","Tears, hiding things, keeping secrets",40,35,50,42,38,49,50,36,27,47,44,39,40,34,37,37,38,39,40,2,5,5,3,5,3,5,6,4,6,2,6,3,3,2,3,3,3,NA,3,3,4,5,7,5,5,7,3,3,1,NA,1,1,4,4,4,4,White,2,Female,Heterosexual,5,,14,1,1,,NA,NA,NA,NA,39,21:45:41,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,No,608.721,4,1,3,3,1,3,3,1,1,1,1.8888888888888888,2.3333333333333335,1,2.3333333333333335
5a0f7d84ff266c0001d209cc,361,One where both partners are free to be themselves. They have respect and admiration for each other. The relationship is built on a foundation of honesty and trust and good boundaries and open communication.,I can truely be myself around my significant other. I feel like we have mutual respect for each other and intmate closeness but still have our own space and own interests. We lift each other up and help the other be the best version of ourselves.,"I want my partner to be happy.
I respect my partner's opinions and feelings.
I love my partner unconditionally the way they are and I don't try to change them.
My partner and I can be open and honest with one another and we share trust and loyalty.","One partner is trying to change the other.
One partner is trying to control the other.
Partners criticize each other and show lack of respect and lack of boundaries
",42,41,50,50,50,50,50,50,50,50,50,50,50,11,50,50,50,50,50,1,5,4,7,1,5,4,7,5,4,2,5,6,4,2,7,1,4,NA,1,4,1,7,7,7,7,7,1,1,1,NA,1,1,5,5,5,5,caucasian,2,female,strait,1,,NA,NA,NA,,NA,27,2,6,42,23:30:45,United States,United States,Unemployed (and job seeking),English,United States,No,1452.776,5,1,1,1,1,1,1,1,1,1,1,1,1,1
5a1342b7f2e3460001edbfd2,157,a relationship where there is understanding and support by both people and equal appreciation of each other,comparing it to others on how often you disagree and how well you manage siturations,"Loving each other, helping each other with day to day costs, both liking each other and enjoying the company of each other every day appreciating life.",If arguments were heated and you wanted to be distant all the time rather than being together,27,16,50,18,21,27,25,50,-23,26,50,38,28,38,29,42,22,31,26,2,5,4,6,4,6,5,4,6,5,4,3,5,4,3,6,4,1,NA,6,5,4,4,5,6,7,6,2,3,6,NA,3,2,4,5,4,3,White,1,Male,Hetrosexual,5,,3,1,1,,NA,27,2,6,34,22:47:53,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,387.062,4,3,2,1,2,2,3,6,3,2,2.6666666666666665,2.1666666666666665,3.6666666666666665,7.944444444444444
5a149085df3fa800015c47b1,31,"A relationship built on trust, spending time together, but also understanding that each person needs their own space, and allowing the other to have that without being jealous or possessive.  Similarly, not doing things that will knowingly cause upset to the other person.","Communication felt easy, happy in each others company without questioning your own or the other persons actions.","Communication, trust, love, happiness when the other person is around, feeling comfortable around each other, relaxed together, no hostility",If you questioned your own or the other persons words or actions.,40,25,50,35,45,40,40,40,20,30,40,50,35,15,40,40,20,35,50,5,5,3,5,4,5,3,5,3,6,3,5,3,3,3,4,3,5,NA,3,3,3,6,6,6,6,6,3,3,3,NA,3,3,4,4,4,3,British,2,female,straight,1,,NA,NA,NA,,NA,NA,NA,NA,29,21:45:18,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Yes,630.728,3.75,2,2,2,2,3,3,3,3,3,2.5555555555555554,2.3333333333333335,3,7
5a1ea0c1517dfb00013dd20d,252,"Trust, respect, devotion. Love. Healthy arguments. 50/50",When there are little to no worries and you are truly happy,"To alwaya respect your partner and not down them at any point.  To always have their back  be their shoulder to cry on. To be happy, content. Love and be loved back. To know you're safe","Unhappiness. Too many worries. Unfaithfulness, disrespect. Cheating. Sadness",35,50,50,50,50,50,-30,50,-14,50,30,50,50,32,50,22,50,50,25,1,7,3,7,1,6,6,7,2,4,3,7,6,1,4,7,5,7,NA,7,6,4,7,7,7,7,5,1,1,3,NA,5,2,4,3,4,3,White British,2,Female,Straight,4,,6,1,2,,NA,27,2,6,27,23:09:25,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Yes,601.253,3.5,1,1,1,3,1,1,3,5,2,2,1.3333333333333333,3.3333333333333335,4.444444444444445
5a24809b391e270001a101f7,50,"A healthy relationship is one in which both parties feels comfortable, safe, and able to communicate regularly and openly.","I'd know if a relationship was healthy if each member was happy and had regular, open communication with one another.","Happiness
Safety
Comfort
Able to be yourself
Confidence
Trust
Compassion
Care
Respect
Understanding
Empathy","Generally one person may be distraught or unhappy; one would look for red flags of dishonesty, secrecy, harm (mental, physical, emotional), etc.",50,26,50,50,50,27,32,21,42,50,50,50,50,50,50,50,37,50,50,1,3,4,5,3,5,3,5,3,5,3,3,2,5,1,5,2,2,NA,1,5,3,5,7,7,7,7,1,1,1,NA,1,1,4,4,2,2,Asian,2,21,Straight,3,,72,1,2,,NA,NA,NA,NA,22,22:04:55,United States,United States,Other,English,United States,Yes,485.033,3,1,1,1,1,1,1,1,1,1,1,1,1,1
5a26b1338766a400019007a2,192,Both people are completely happy and there is no fighting or hurting each other.,There would be signs such as less talking but mostly I wouldn't because it is unlikely they would tell me or show sign of struggle as most people keep it to themselves,"Laughing, smiling at each other for a good amount of time, some level of intimacy, spend a lot of time together.","For mine it would be a lack of interest from either party, being very distant, no intimacy, lack of talking. For other people the same things but it depends on if they are open about the conflict between the two people",41,28,50,31,32,50,50,36,29,38,36,25,33,23,50,15,30,40,35,5,6,5,4,5,3,5,4,6,4,7,7,6,1,6,7,6,1,NA,6,1,5,5,5,4,5,3,5,6,7,NA,2,7,2,4,4,3,English,1,Male,Straight,3,,72,1,1,,NA,27,2,6,23,22:57:15,United Kingdom,United Kingdom,Other,English,United Kingdom,Yes,1207.658,3.25,3,4,3,5,5,6,7,2,7,4.666666666666667,4.333333333333333,5.333333333333333,23.111111111111107
5a2c5ea34ed219000159a0bf,196,"Open and honest, full of trust, happiness and free from fear.",Emotional stability on the positive side.,"Happiness
Trusting
Longing
Comfort
Selflessness","Mistrust
Deceit
Lying
Unhappiness",50,50,50,50,26,27,25,20,22,30,50,31,10,30,41,20,32,33,15,1,4,3,5,2,5,4,5,3,5,1,4,2,4,1,4,1,4,NA,2,5,2,4,4,3,4,3,5,5,3,NA,3,4,2,2,2,2,British,1,Male,Heterosexual,3,,72,1,1,,NA,27,2,6,33,22:57:41,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,416.072,2,4,5,4,5,5,5,3,3,4,4.222222222222222,4.666666666666667,3.3333333333333335,15.555555555555557
5a454068b77a5000014a85d7,72,A relationship based on trust. Where both parties understand each other and try to make the other happy,Both parties are happy most of the time and differences / problems can be sorted peacefully and quickly,Trusting your partner to respect you enough to not hurt/ betray you. Trying to do little things to keep each other happy.  Trying to compromise on things that don't quite match up like preferred frequency of sex,Lots of fighting and unhappiness.,50,25,50,25,50,25,50,0,25,50,50,36,39,25,25,50,50,50,50,1,6,1,5,1,6,1,5,6,6,1,5,1,6,1,7,2,4,NA,4,4,3,7,7,7,7,6,5,5,1,NA,1,1,2,4,2,3,Scottish,2,Female,Heterosexual,5,,168,1,1,No. I enjoyed the survey,NA,NA,NA,NA,38,22:16:42,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,No,1017.403,2.75,1,1,1,2,5,5,1,1,1,2,2.5,1,2.5
5a4c334121bfa00001081a4e,134,One with trust but also to give each other space to do your own thing,by the way they act towards each other,You have to let the other person do their own thing with their own friends but at the same time make sure there is quality time with each other,body language,40,40,50,40,20,39,20,10,40,10,10,10,10,-20,10,40,50,50,30,3,5,5,5,6,3,6,4,7,4,4,6,5,4,4,5,3,5,NA,5,4,5,6,7,6,7,6,2,2,3,NA,2,3,2,1,2,3,White,1,Male,Heterosexual,1,,NA,NA,NA,,NA,NA,2,6,51,22:41:41,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,667.464,2,1,2,1,2,2,2,3,2,3,2,1.6666666666666667,2.6666666666666665,4.444444444444445
5a4d0ba42bc94b0001749dce,373,"Honesty, good communication, trust,",If the two people got on well,"mutual like, have things in common, share similar beliefs, sharing, honesty","they argued a lot,",44,48,50,50,27,26,50,36,44,46,45,48,48,50,49,28,50,50,38,3,4,5,5,4,5,6,6,6,5,4,5,4,3,3,5,4,5,NA,5,5,5,5,7,7,7,7,1,1,1,NA,1,1,3,3,2,3,,1,32,hetresexual,1,,NA,NA,NA,no,NA,27,2,6,32,23:34:13,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Yes,640.592,2.75,1,1,1,1,1,1,1,1,1,1,1,1,1
5a4d5aad9f5e570001e8445b,302,"Friendly, caring and can stand the tests of time",I think itâ€™s down to how it makes you feel,"Caring and loving about that individual.
Arguments are also good",If it was making myself or other unhappy or unsafe,31,38,48,44,33,38,46,49,18,50,39,41,50,2,2,35,33,45,49,4,5,5,5,4,4,3,7,2,4,2,6,5,4,3,5,3,5,NA,4,6,3,6,5,6,6,4,3,4,5,NA,6,5,2,3,3,1,White British,2,Female,Heterosexual,1,,NA,NA,NA,No it was very good,NA,27,2,6,38,23:16:17,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,624.562,2.25,3,2,2,4,3,4,5,6,5,3.7777777777777777,3,5.333333333333333,16
5a501c26eedc32000141f4f2,299,a relationship where everybody is happy with each other,"well, if we are both happy with each other, i guess","Again, both people have to be happy. Secondly, they have to be comfortable with each other. They should be equally balanced.",The very inverse of what i explained earlier.,22,48,22,36,23,50,50,50,26,27,11,-36,22,33,19,32,21,41,7,5,6,5,4,6,4,6,5,6,4,5,7,6,5,3,5,7,5,NA,5,3,5,5,6,5,5,4,5,5,6,NA,4,7,1,1,1,1,Asian,1,Male,Straight,3,,12,1,2,"There was nothing, thanks.",NA,27,2,6,28,23:15:51,United States,United States,Full-Time,English,United States,No,296.79,1,2,3,3,4,5,5,6,4,7,4.333333333333333,3.6666666666666665,5.666666666666667,20.77777777777778
5a574299f6c517000194cf53,370,"Loving, caring, trustworthy, happy, understanding",Lots of various things.. mainly how happy I am around them and that I progress,"Partner and best friend who I share everything with
 
Good times come with some bad times but communication and working together",By how I felt... if I was unhappy around them,50,35,50,50,50,50,50,50,21,50,50,50,50,50,50,50,50,50,50,3,6,4,7,5,6,5,6,7,5,5,6,7,4,4,7,3,1,NA,6,4,4,7,7,7,7,7,1,2,2,NA,3,2,3,3,3,3,White british,2,Female,Straight,3,,120,1,2,,NA,27,2,6,35,23:33:27,United Kingdom,United Kingdom,Due to start a new job within the next month,English,United Kingdom,No,1016.653,3,1,1,1,1,1,2,2,3,2,1.5555555555555556,1.1666666666666667,2.3333333333333335,2.7222222222222228
5a5c0728ac5624000153f533,228,Compromise and honesty are essential parts of a healthy relationship.,If they are honest with each other and got along well.,"You need to want to be able to do things for the other person. It is better to give than receive. Treat them with honesty and respect at all times. Try to make them happy. If both parties are doing these things, it will help lead to a good or healthy relationship.",I they fought a lot. If they were unfaithful or deceitful.,41,25,50,33,50,10,24,-9,-10,-18,26,50,50,31,32,2,42,NA,50,2,2,2,3,1,5,2,5,2,4,1,5,1,4,1,2,1,5,NA,2,3,1,6,5,6,6,5,1,2,2,NA,2,2,3,3,3,4,caucasian,1,male,heterosexual,2,,NA,4,2,,NA,27,2,6,36,23:04:32,United States,United States,Part-Time,English,United States,No,519.423,3.25,3,2,2,3,1,2,2,2,2,2.111111111111111,2.1666666666666665,2,4.333333333333333
5a62207c13898300014b1fbb,313,"A relationship where all parties are honest with each other, do equal amounts to help each other and support each other.",If the people in the relationship were happy most of the time.,"Feeling you trust the person you are in a relationship with, feeling supported. Feeling content. Thinking the person you are with wants you to be happy.",If one person in the relationship was dishonest. If one person puts in lots more effort than the other.,21,25,41,24,44,50,6,12,13,31,20,31,23,27,24,11,29,37,43,3,5,4,5,3,4,3,5,3,5,2,5,3,3,3,5,4,3,NA,4,4,4,5,5,5,7,5,3,3,3,NA,1,2,4,2,3,4,White,2,Female,Straight,1,,NA,NA,NA,It was interesting thank you,NA,27,2,6,50,23:18:13,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,No,694.568,3.25,3,3,1,3,3,3,3,1,2,2.4444444444444446,2.6666666666666665,2,5.333333333333333
5a6238ae63394a00015541f5,197,Working together to solve any struggles or problems,Happiness and true friendship,Understanding one another and being able to express your feelings openly with each other.,Lack of communication,45,33,41,44,8,37,5,50,39,50,50,35,42,50,50,21,50,46,50,3,6,3,6,5,5,4,5,5,5,5,5,5,5,4,4,4,4,NA,4,4,4,4,3,2,3,3,4,5,5,NA,6,6,4,4,4,3,British,2,Female,,6,Other,NA,NA,NA,,NA,50,2,6,26,22:57:46,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Yes,467.183,3.75,5,6,5,5,4,5,5,6,6,5.222222222222222,5,5.666666666666667,28.333333333333336
5a665a48c0d836000107e80a,14,"Trusting each other 
Having space
Happy",Happiness,"Happiness
Fun
Excitement
Love","Angry
Snappy",42,10,25,50,47,35,50,26,36,35,26,25,29,26,35,50,37,35,42,6,6,4,6,4,4,4,5,4,5,4,5,3,5,3,4,4,6,NA,4,4,5,4,5,7,6,4,3,4,5,NA,5,5,4,4,3,3,British,2,22,Bisexual,3,,2,1,1,,NA,NA,NA,NA,22,21:37:36,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,420.893,3.5,3,1,2,4,3,4,5,5,5,3.5555555555555554,2.8333333333333335,5,14.166666666666668
5a68a20063394a000155c574,103,A catering relationship where each person is willing to compromise or sacrifice for the well-being of the other.,We compromise and sacrifice for each other.,Consideration and passion for the other person. Feelings of empathy and willing to go without for the other person. Putting the other person first.,"Neglect of emotional intelligence, compromise, empathy and sacrifice. Not being there for the other person when it really counts.",50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1,7,1,7,1,6,1,6,1,5,1,7,1,7,1,7,1,5,NA,1,5,1,7,7,5,5,5,5,5,1,NA,5,5,2,3,2,3,White,1,Make,Heterosexual,4,,72,1,1,Great survey.,NA,27,2,6,45,22:32:06,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,No,903.809,2.5,1,3,3,3,5,5,1,5,5,3.4444444444444446,3.3333333333333335,3.6666666666666665,12.222222222222221
5a69175331b87a0001c76149,58,"One in which you feel free. One in which you don't feel restricted. One in which the other person celebrates your achievements and encourages you in everything you do. One in which they are always there for you to be your rock, whilst you are still your own rock and support. It is never healthy to lose the relationship with yourself in a relationship. Most importantly a healthy relationship is one where you are constantly laughing.",You never truly know but there would not be any triggers. There would not be any worrying traits such as 'I can't come to x event because my partner would get annoyed'.,"Love, trust, loyalty, friendship, laughter, communication, value alignment, lust... these are all things which should be present in a healthy relationship. The absence of even one may lead to an unhealthy relationship.",The people in it would be unhappy. They would seem happier when they were not with their partner.,50,50,50,50,50,50,50,50,50,50,50,50,50,41,50,50,50,50,50,1,7,1,7,1,5,7,5,7,5,7,7,7,1,1,7,5,7,NA,7,7,5,7,5,7,7,5,1,1,6,NA,7,7,5,5,5,5,British,2,22,Hetro,1,,NA,NA,NA,,NA,NA,NA,NA,22,22:08:27,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,No,727.816,5,3,1,1,3,1,1,6,7,7,3.3333333333333335,1.6666666666666667,6.666666666666667,11.111111111111112
